ENTRY_ID,ENTITY_NAME,CREATED_AT,LAST_PLAYED_AT,PLAYS,OWNER,TAGS,CATEGORIES,HAS_AUDIO_DESCRIPTION,CAPTIONS_LANGUAGE,CAPTIONS_LANGUAGE_CODE,CAPTIONS_USAGE_TYPE,CAPTIONS_CREATION_MODE,CAPTIONS_EDITED,CAPTIONS_ACCURACY,CAPTIONS_DISPLAY_ON_PLAYER
807,Traffic Engineering,2022-09-18,2024-10-26,2338,admin@university.edu,training;teachers;professional,InContext,true,Mandarin,zh,EAD,Upload,true,90%,false
808,Stormwater Management,2022-10-08,2024-04-04,1631,info@municipal.gov,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
809,Family Services,2022-01-05,2024-06-27,2275,health@county.gov,safety;training;emergency,InContext,false,English,en,EAD,Upload,true,90%,true
810,Veterans Affairs,2022-04-26,2024-02-01,2088,fire@city.gov,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
811,Public Information,2022-02-19,2024-01-18,694,va@veterans.gov,lecture;biology;intro,InContext,true,Arabic,ar,EAD,Human,false,91%,true
812,Social Services,2022-09-03,2024-05-23,775,media@college.edu,benefits;healthcare;support,InContext,true,Spanish,es,Standard,Machine,false,96%,true
813,Adult Education Center,2022-03-08,2024-08-22,1449,parks@county.gov,services;permits;applications,InContext,false,Spanish,es,EAD,Upload,false,96%,true
814,Public Works Dept,2022-07-04,2024-08-31,1701,media@college.edu,council;meeting;public,InContext,false,-,-,-,-,-,-,-
815,Housing Authority,2022-12-11,2024-02-09,2573,center@community.org,applications;assistance;programs,InContext,false,-,-,-,-,-,-,-
816,Recycling Program,2023-05-05,2024-05-21,1534,admin@university.edu,services;permits;applications,InContext,true,Spanish,es,Standard,Human,false,92%,true
817,Social Services,2022-04-20,2024-03-04,463,info@municipal.gov,safety;routes;schedules,InContext,false,Arabic,ar,EAD,Machine,false,90%,false
818,Workforce Development,2023-07-26,2024-10-14,1903,youth@services.org,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
819,Veterans Affairs,2022-12-18,2024-03-26,528,library@public.org,curriculum;math;science,InContext,false,French,fr,EAD,Machine,true,92%,false
820,Grant Administration,2022-10-12,2024-10-26,2499,archives@state.gov,orientation;students;campus,InContext,false,English,en,Standard,Upload,true,100%,false
821,Recycling Program,2022-12-01,2024-08-17,2961,youth@services.org,conservation;recycling;climate,InContext,true,Arabic,ar,EAD,Human,false,90%,false
822,Workforce Development,2022-10-21,2024-03-17,2558,admin@university.edu,council;meeting;public,InContext,false,French,fr,EAD,Machine,true,93%,true
823,Adult Education Center,2023-03-04,2024-06-14,1877,health@county.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
824,Workforce Development,2023-03-13,2024-10-09,1197,info@municipal.gov,benefits;healthcare;support,InContext,false,English,en,EAD,Machine,true,93%,false
825,Youth Services,2022-12-25,2024-04-22,2906,environment@agency.gov,benefits;healthcare;support,InContext,true,Arabic,ar,EAD,Machine,true,99%,false
826,Public Library Media,2023-09-30,2024-04-29,1032,health@county.gov,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
827,Community Center,2023-03-27,2024-10-11,2686,library@public.org,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
828,Energy Efficiency,2022-05-13,2024-02-10,1056,webmaster@city.gov,safety;training;emergency,InContext,true,Spanish,es,EAD,Machine,false,91%,true
829,Historic Preservation,2022-11-18,2024-03-13,512,transit@regional.gov,wellness;vaccination;covid,InContext,false,English,en,Standard,Upload,true,99%,true
830,Planning Commission,2023-07-08,2024-01-30,2115,water@district.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
831,Cultural Center,2022-03-23,2024-10-23,681,va@veterans.gov,history;documents;preservation,InContext,true,German,de,EAD,Human,false,100%,true
832,University Video Portal,2023-01-26,2024-03-04,2824,center@community.org,programs;sports;community,InContext,false,-,-,-,-,-,-,-
833,Public Library Media,2022-10-09,2024-02-07,2478,youth@services.org,training;teachers;professional,InContext,false,-,-,-,-,-,-,-
834,Public Works Dept,2023-01-04,2024-06-24,281,fire@city.gov,benefits;healthcare;support,InContext,false,French,fr,Standard,Machine,true,95%,true
835,Stormwater Management,2023-01-04,2024-05-20,2920,education@state.gov,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
836,Environmental Agency,2022-01-12,2024-07-10,2646,archives@state.gov,programs;sports;community,InContext,true,French,fr,EAD,Upload,false,90%,true
837,Economic Development,2023-04-14,2024-05-20,2837,water@district.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
838,Social Services,2023-03-30,2024-10-22,2198,environment@agency.gov,safety;training;emergency,InContext,true,English,en,Standard,Upload,false,91%,false
839,Environmental Agency,2023-06-19,2024-03-28,2144,info@municipal.gov,benefits;healthcare;support,InContext,true,Spanish,es,Standard,Human,false,92%,true
840,Energy Efficiency,2022-03-08,2024-05-31,2406,center@community.org,applications;assistance;programs,InContext,false,-,-,-,-,-,-,-
841,Water District,2022-08-31,2024-10-26,2261,archives@state.gov,services;permits;applications,InContext,false,Spanish,es,EAD,Machine,true,99%,false
842,Adult Education Center,2023-01-04,2024-08-01,857,transit@regional.gov,safety;routes;schedules,InContext,false,Arabic,ar,Standard,Upload,true,91%,false
843,Environmental Agency,2023-08-18,2024-10-19,2164,housing@authority.gov,applications;assistance;programs,InContext,false,-,-,-,-,-,-,-
844,Community Center,2022-10-15,2024-03-24,401,center@community.org,courses;programming;certificates,InContext,true,Mandarin,zh,Standard,Machine,true,92%,true
845,Public Utilities,2023-06-21,2024-05-01,1463,admin@university.edu,courses;programming;certificates,InContext,false,English,en,EAD,Machine,false,94%,false
846,Job Training Center,2022-09-06,2024-09-22,1351,education@state.gov,services;permits;applications,InContext,false,Mandarin,zh,Standard,Human,true,90%,false
847,Disability Services,2022-04-26,2024-06-28,1301,parks@county.gov,training;teachers;professional,InContext,false,German,de,Standard,Upload,false,95%,true
848,University Video Portal,2022-06-15,2024-03-04,476,media@college.edu,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
849,Neighborhood Watch,2022-02-05,2024-01-06,1066,va@veterans.gov,safety;routes;schedules,InContext,true,English,en,Standard,Upload,true,90%,false
850,Business Licensing,2023-02-25,2024-02-25,2354,va@veterans.gov,history;documents;preservation,InContext,true,Spanish,es,Standard,Upload,false,96%,true
851,Parks and Recreation,2022-11-05,2024-01-12,1063,transit@regional.gov,orientation;students;campus,InContext,false,Mandarin,zh,EAD,Upload,false,100%,true
852,Recycling Program,2023-09-28,2024-08-18,1949,online@techcollege.edu,council;meeting;public,InContext,false,-,-,-,-,-,-,-
853,Fleet Management,2022-12-07,2024-09-12,2619,district@schools.edu,infrastructure;roads;maintenance,InContext,false,English,en,Standard,Human,false,94%,false
854,State Archives,2023-08-28,2024-04-17,213,district@schools.edu,training;teachers;professional,InContext,true,Spanish,es,Standard,Upload,true,91%,false
855,Public Utilities,2023-04-02,2024-01-06,1216,online@techcollege.edu,lecture;biology;intro,InContext,true,French,fr,Standard,Upload,true,94%,true
856,IT Services,2022-11-26,2024-05-22,974,transit@regional.gov,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
857,University Video Portal,2022-11-22,2024-01-21,1634,center@community.org,events;classes;seniors,InContext,false,French,fr,EAD,Machine,false,96%,true
858,School District Media,2023-07-01,2024-10-08,1786,education@state.gov,services;permits;applications,InContext,true,Spanish,es,EAD,Machine,false,96%,true
859,Cultural Center,2023-04-17,2024-01-28,478,health@county.gov,infrastructure;roads;maintenance,InContext,false,Arabic,ar,EAD,Human,true,93%,false
860,Historic Preservation,2022-11-19,2024-04-03,1489,health@county.gov,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
861,Tech College Online,2022-03-02,2024-10-14,888,health@county.gov,infrastructure;roads;maintenance,InContext,true,French,fr,EAD,Upload,true,93%,true
862,Housing Authority,2022-01-11,2024-08-10,1297,online@techcollege.edu,conservation;billing;services,InContext,false,English,en,EAD,Human,false,100%,true
863,Workforce Development,2023-08-05,2024-03-26,2361,admin@university.edu,events;classes;seniors,InContext,true,Mandarin,zh,Standard,Machine,false,100%,false
864,Veterans Affairs,2022-07-07,2024-01-16,308,fire@city.gov,safety;training;emergency,InContext,false,Spanish,es,Standard,Human,false,92%,false
865,Business Licensing,2023-06-04,2024-09-07,1112,library@public.org,events;classes;seniors,InContext,true,Mandarin,zh,Standard,Human,false,95%,true
866,Water District,2022-11-15,2024-03-28,1760,info@municipal.gov,history;documents;preservation,InContext,true,Spanish,es,Standard,Human,true,94%,false
867,Animal Services,2022-10-09,2024-08-21,1629,youth@services.org,conservation;recycling;climate,InContext,true,Arabic,ar,EAD,Human,true,90%,true
868,Fleet Management,2022-12-28,2024-10-18,1565,online@techcollege.edu,tutorial;reading;kids,InContext,false,English,en,Standard,Machine,false,90%,false
869,Public Utilities,2022-08-18,2024-10-20,1969,district@schools.edu,programs;mentoring;education,InContext,true,Spanish,es,Standard,Human,true,99%,true
870,State Education Dept,2023-04-21,2024-04-29,2521,water@district.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
871,Code Enforcement,2022-12-08,2024-10-22,606,environment@agency.gov,orientation;students;campus,InContext,true,Arabic,ar,EAD,Human,true,96%,true
872,Social Services,2022-02-25,2024-06-28,1750,works@city.gov,history;documents;preservation,InContext,true,English,en,Standard,Machine,true,94%,true
873,Public Utilities,2022-07-12,2024-01-16,1181,water@district.gov,events;classes;seniors,InContext,false,German,de,Standard,Human,false,97%,true
874,Environmental Agency,2023-08-01,2024-07-16,382,water@district.gov,training;teachers;professional,InContext,false,German,de,Standard,Upload,false,93%,false
875,Transportation Dept,2022-11-13,2024-10-21,2756,water@district.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
876,Business Licensing,2022-05-17,2024-05-06,1098,health@county.gov,conservation;recycling;climate,InContext,false,Spanish,es,Standard,Upload,true,97%,false
877,Adult Education Center,2022-04-16,2024-09-27,1959,archives@state.gov,council;meeting;public,InContext,true,Arabic,ar,Standard,Human,true,93%,false
878,Job Training Center,2022-08-30,2024-07-30,2354,works@city.gov,history;documents;preservation,InContext,false,Mandarin,zh,EAD,Machine,false,96%,false
879,Emergency Management,2023-01-23,2024-03-09,1784,health@county.gov,courses;programming;certificates,InContext,true,French,fr,EAD,Upload,false,97%,true
880,Planning Commission,2022-02-13,2024-09-17,1519,transit@regional.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
881,Tech College Online,2023-05-29,2024-01-09,1943,housing@authority.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
882,Community Center,2023-08-18,2024-02-15,2160,media@college.edu,orientation;students;campus,InContext,false,English,en,Standard,Upload,false,92%,true
883,Community Outreach,2022-04-03,2024-01-12,2665,youth@services.org,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
884,Community Center,2023-04-11,2024-01-31,1514,fire@city.gov,council;meeting;public,InContext,false,German,de,EAD,Machine,true,93%,true
885,Traffic Engineering,2023-08-30,2024-05-31,1690,archives@state.gov,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
886,Environmental Agency,2023-08-30,2024-07-12,1659,education@state.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
887,Neighborhood Watch,2022-11-01,2024-05-08,1329,district@schools.edu,programs;mentoring;education,InContext,false,English,en,Standard,Upload,false,93%,true
888,Public Utilities,2022-01-27,2024-04-27,2140,youth@services.org,benefits;healthcare;support,InContext,true,Mandarin,zh,Standard,Upload,false,100%,true
889,Business Licensing,2022-11-25,2024-02-27,2122,district@schools.edu,courses;programming;certificates,InContext,false,Mandarin,zh,EAD,Upload,false,93%,true
890,Community Outreach,2022-02-24,2024-04-07,200,works@city.gov,infrastructure;roads;maintenance,InContext,false,Spanish,es,Standard,Upload,false,100%,false
891,Historic Preservation,2023-06-28,2024-03-11,482,district@schools.edu,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
892,Environmental Agency,2023-01-08,2024-09-03,1741,va@veterans.gov,lecture;biology;intro,InContext,true,Spanish,es,EAD,Upload,true,98%,true
893,Fleet Management,2022-01-16,2024-07-23,1019,transit@regional.gov,curriculum;math;science,InContext,false,English,en,Standard,Machine,false,92%,true
894,Traffic Engineering,2022-12-13,2024-07-19,1941,transit@regional.gov,history;documents;preservation,InContext,false,Arabic,ar,EAD,Machine,true,90%,true
895,Stormwater Management,2022-03-14,2024-05-11,1605,parks@county.gov,orientation;students;campus,InContext,true,Mandarin,zh,EAD,Human,true,97%,false
896,Economic Development,2022-04-21,2024-07-08,163,admin@university.edu,programs;sports;community,InContext,true,German,de,Standard,Upload,true,100%,true
897,Public Utilities,2023-07-10,2024-09-02,130,youth@services.org,orientation;students;campus,InContext,true,German,de,Standard,Machine,false,97%,false
898,Community Outreach,2023-05-17,2024-01-26,1730,water@district.gov,conservation;billing;services,InContext,false,Mandarin,zh,EAD,Human,false,100%,false
899,Energy Efficiency,2022-08-05,2024-08-14,375,housing@authority.gov,tutorial;reading;kids,InContext,false,Mandarin,zh,EAD,Upload,true,91%,false
900,Volunteer Services,2022-12-05,2024-02-12,700,library@public.org,conservation;billing;services,InContext,false,English,en,EAD,Human,true,94%,false
901,Tech College Online,2023-01-16,2024-04-02,1946,webmaster@city.gov,lecture;biology;intro,InContext,true,German,de,Standard,Upload,true,92%,false
902,Social Services,2022-09-27,2024-02-04,414,education@state.gov,safety;routes;schedules,InContext,false,Mandarin,zh,EAD,Machine,false,96%,true
903,County Health Dept,2022-03-31,2024-10-13,259,health@county.gov,conservation;recycling;climate,InContext,false,Spanish,es,EAD,Upload,true,97%,false
904,Volunteer Services,2022-10-06,2024-06-10,620,water@district.gov,conservation;recycling;climate,InContext,false,French,fr,Standard,Machine,false,93%,false
905,Animal Services,2023-03-05,2024-10-18,692,transit@regional.gov,benefits;healthcare;support,InContext,false,French,fr,EAD,Machine,false,96%,false
906,Adult Education Center,2022-07-22,2024-10-25,2727,online@techcollege.edu,programs;mentoring;education,InContext,true,Mandarin,zh,Standard,Machine,true,96%,false
907,Housing Authority,2023-06-08,2024-10-20,572,health@county.gov,courses;programming;certificates,InContext,false,English,en,Standard,Upload,true,95%,true
908,Workforce Development,2022-03-09,2024-10-08,1556,library@public.org,council;meeting;public,InContext,false,-,-,-,-,-,-,-
909,Housing Authority,2023-01-31,2024-02-26,2716,water@district.gov,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
910,Youth Services,2023-10-17,2024-05-20,1928,fire@city.gov,applications;assistance;programs,InContext,false,Arabic,ar,Standard,Human,false,97%,true
911,Economic Development,2022-12-12,2024-02-06,2833,archives@state.gov,council;meeting;public,InContext,true,Mandarin,zh,Standard,Upload,false,91%,true
912,Fire Department,2022-06-13,2024-01-21,763,info@municipal.gov,conservation;recycling;climate,InContext,true,English,en,EAD,Upload,true,92%,true
913,Grant Administration,2022-08-12,2024-08-21,328,education@state.gov,training;teachers;professional,InContext,false,-,-,-,-,-,-,-
914,Veterans Affairs,2023-08-12,2024-09-19,1105,education@state.gov,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
915,Historic Preservation,2022-08-11,2024-06-24,359,va@veterans.gov,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
916,Public Utilities,2023-07-09,2024-04-24,1893,works@city.gov,training;teachers;professional,InContext,true,Spanish,es,Standard,Human,false,91%,false
917,Human Resources,2023-04-27,2024-03-04,1738,parks@county.gov,programs;mentoring;education,InContext,false,French,fr,EAD,Machine,true,90%,false
918,County Health Dept,2023-05-20,2024-02-19,479,online@techcollege.edu,curriculum;math;science,InContext,false,Mandarin,zh,EAD,Machine,false,92%,false
919,Parks and Recreation,2023-02-22,2024-01-07,543,district@schools.edu,tutorial;reading;kids,InContext,false,French,fr,Standard,Upload,false,99%,true
920,Energy Efficiency,2022-10-22,2024-08-25,1190,health@county.gov,safety;routes;schedules,InContext,true,German,de,Standard,Human,false,90%,true
921,Building Dept,2022-03-10,2024-04-10,1628,fire@city.gov,wellness;vaccination;covid,InContext,false,Mandarin,zh,EAD,Upload,false,99%,false
922,Community Outreach,2023-01-06,2024-02-16,1439,transit@regional.gov,curriculum;math;science,InContext,true,German,de,Standard,Upload,true,100%,false
923,Workforce Development,2023-06-28,2024-06-22,2177,webmaster@city.gov,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
924,Water District,2023-04-15,2024-01-25,241,webmaster@city.gov,wellness;vaccination;covid,InContext,false,French,fr,EAD,Human,true,94%,true
925,Building Dept,2022-04-07,2024-04-13,737,info@municipal.gov,training;teachers;professional,InContext,false,-,-,-,-,-,-,-
926,Housing Authority,2023-07-01,2024-07-09,1703,info@municipal.gov,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
927,Planning Commission,2023-01-15,2024-09-01,2032,environment@agency.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
928,Economic Development,2022-10-24,2024-01-18,435,transit@regional.gov,lecture;biology;intro,InContext,true,Spanish,es,Standard,Human,true,96%,false
929,Volunteer Services,2023-01-26,2024-06-18,78,transit@regional.gov,conservation;recycling;climate,InContext,true,French,fr,EAD,Upload,false,97%,false
930,Adult Education Center,2023-09-21,2024-01-23,474,transit@regional.gov,council;meeting;public,InContext,true,Mandarin,zh,EAD,Machine,false,93%,false
931,Energy Efficiency,2022-01-30,2024-09-12,1909,works@city.gov,safety;training;emergency,InContext,false,French,fr,EAD,Machine,false,95%,false
932,Planning Commission,2023-08-14,2024-03-27,1860,online@techcollege.edu,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
933,Community Center,2022-03-30,2024-06-22,2605,info@municipal.gov,programs;mentoring;education,InContext,true,French,fr,Standard,Human,true,95%,true
934,Volunteer Services,2023-07-19,2024-02-10,399,admin@university.edu,programs;sports;community,InContext,false,Spanish,es,EAD,Human,true,94%,false
935,Disability Services,2022-06-20,2024-02-24,321,online@techcollege.edu,courses;programming;certificates,InContext,true,French,fr,Standard,Human,true,99%,false
936,Recycling Program,2023-05-29,2024-10-12,871,webmaster@city.gov,history;documents;preservation,InContext,false,English,en,EAD,Upload,false,96%,false
937,Housing Authority,2023-04-12,2024-10-14,1845,health@county.gov,orientation;students;campus,InContext,false,Mandarin,zh,Standard,Machine,false,97%,true
938,Grant Administration,2023-02-26,2024-04-28,1024,water@district.gov,events;classes;seniors,InContext,true,English,en,Standard,Human,false,98%,false
939,Animal Services,2022-12-15,2024-03-28,2736,housing@authority.gov,conservation;recycling;climate,InContext,true,Mandarin,zh,Standard,Human,true,93%,true
940,Parks and Recreation,2023-04-07,2024-06-04,878,admin@university.edu,infrastructure;roads;maintenance,InContext,true,Arabic,ar,Standard,Machine,true,92%,false
941,Historic Preservation,2022-06-02,2024-08-16,1371,environment@agency.gov,programs;sports;community,InContext,true,German,de,Standard,Upload,true,99%,true
942,Regional Transit Auth,2023-09-14,2024-09-17,2835,fire@city.gov,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
943,Grant Administration,2022-08-22,2024-03-04,254,works@city.gov,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
944,Transportation Dept,2022-07-13,2024-07-29,1845,fire@city.gov,history;documents;preservation,InContext,true,Mandarin,zh,EAD,Human,false,91%,true
945,Youth Services,2022-04-21,2024-02-10,993,parks@county.gov,training;teachers;professional,InContext,true,English,en,EAD,Upload,false,96%,false
946,Human Resources,2022-02-26,2024-01-17,2897,works@city.gov,services;permits;applications,InContext,false,-,-,-,-,-,-,-
947,Environmental Agency,2023-05-01,2024-08-29,2137,youth@services.org,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
948,University Video Portal,2022-11-07,2024-09-17,271,transit@regional.gov,courses;programming;certificates,InContext,false,Arabic,ar,EAD,Upload,false,94%,true
949,Energy Efficiency,2023-02-09,2024-10-09,2240,district@schools.edu,events;classes;seniors,InContext,false,Arabic,ar,EAD,Upload,true,90%,true
950,Job Training Center,2022-02-08,2024-07-26,2231,media@college.edu,courses;programming;certificates,InContext,false,Spanish,es,Standard,Human,true,91%,true
951,Community College,2023-06-21,2024-09-02,2617,works@city.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
952,State Archives,2023-01-24,2024-03-18,290,education@state.gov,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
953,Parks and Recreation,2023-02-25,2024-08-15,304,housing@authority.gov,courses;programming;certificates,InContext,true,Spanish,es,EAD,Upload,true,94%,true
954,Community Center,2023-01-20,2024-06-15,1454,youth@services.org,tutorial;reading;kids,InContext,true,English,en,Standard,Human,true,99%,true
955,Grant Administration,2023-03-26,2024-03-14,1393,fire@city.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
956,Fleet Management,2022-10-27,2024-05-30,1901,va@veterans.gov,infrastructure;roads;maintenance,InContext,true,English,en,EAD,Human,false,100%,false
957,Senior Center,2022-03-21,2024-09-26,2243,center@community.org,programs;sports;community,InContext,true,French,fr,Standard,Human,false,97%,false
958,Public Utilities,2022-12-07,2024-08-31,1106,admin@university.edu,benefits;healthcare;support,InContext,true,German,de,Standard,Upload,false,91%,false
959,Public Information,2023-04-13,2024-07-06,2078,district@schools.edu,council;meeting;public,InContext,false,Arabic,ar,EAD,Machine,false,97%,false
960,Social Services,2023-02-24,2024-01-07,2103,info@municipal.gov,wellness;vaccination;covid,InContext,false,Spanish,es,EAD,Machine,false,99%,true
961,Youth Services,2022-03-18,2024-06-04,1567,fire@city.gov,safety;training;emergency,InContext,false,German,de,Standard,Upload,true,92%,true
962,Job Training Center,2022-05-21,2024-01-08,167,works@city.gov,safety;training;emergency,InContext,false,Spanish,es,EAD,Human,true,97%,true
963,Volunteer Services,2023-08-30,2024-04-30,1336,housing@authority.gov,wellness;vaccination;covid,InContext,false,Arabic,ar,EAD,Human,true,95%,false
964,Volunteer Services,2023-09-23,2024-05-30,2974,webmaster@city.gov,courses;programming;certificates,InContext,false,Spanish,es,Standard,Machine,true,95%,false
965,Family Services,2023-02-14,2024-09-04,2611,library@public.org,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
966,Senior Center,2023-10-02,2024-01-20,2122,archives@state.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
967,Public Utilities,2022-12-12,2024-05-06,1761,admin@university.edu,programs;mentoring;education,InContext,false,Spanish,es,EAD,Machine,true,94%,true
968,City Government Channel,2022-02-11,2024-03-16,2653,education@state.gov,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
969,Housing Authority,2023-05-16,2024-06-27,551,archives@state.gov,conservation;recycling;climate,InContext,true,Arabic,ar,EAD,Machine,true,100%,false
970,State Archives,2022-04-28,2024-01-19,1310,environment@agency.gov,applications;assistance;programs,InContext,false,Arabic,ar,EAD,Machine,true,90%,true
971,Public Library Media,2022-07-25,2024-10-14,2503,info@municipal.gov,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
972,Code Enforcement,2022-09-07,2024-04-19,1595,va@veterans.gov,infrastructure;roads;maintenance,InContext,false,-,-,-,-,-,-,-
973,Housing Authority,2023-04-30,2024-04-04,1794,info@municipal.gov,programs;sports;community,InContext,true,Arabic,ar,Standard,Upload,true,94%,false
974,Parks and Recreation,2022-09-03,2024-01-18,2588,parks@county.gov,conservation;recycling;climate,InContext,true,French,fr,Standard,Human,true,93%,true
975,Adult Education Center,2022-10-24,2024-06-24,1581,webmaster@city.gov,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
976,Human Resources,2023-06-16,2024-08-05,1288,environment@agency.gov,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
977,Traffic Engineering,2023-01-06,2024-04-03,2204,health@county.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
978,Animal Services,2022-09-12,2024-02-08,1763,admin@university.edu,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
979,Youth Services,2023-05-31,2024-08-08,1183,fire@city.gov,history;documents;preservation,InContext,false,Arabic,ar,EAD,Human,true,95%,false
980,Energy Efficiency,2022-11-25,2024-02-01,2031,archives@state.gov,safety;routes;schedules,InContext,false,Mandarin,zh,Standard,Human,true,100%,false
981,Stormwater Management,2023-10-14,2024-01-03,2340,environment@agency.gov,conservation;recycling;climate,InContext,false,French,fr,Standard,Upload,true,95%,false
982,Code Enforcement,2022-06-25,2024-03-07,2696,transit@regional.gov,lecture;biology;intro,InContext,false,Spanish,es,Standard,Upload,false,97%,true
983,Energy Efficiency,2022-04-25,2024-03-06,1265,environment@agency.gov,safety;routes;schedules,InContext,true,German,de,Standard,Human,true,94%,false
984,Recycling Program,2022-09-23,2024-08-22,2500,housing@authority.gov,training;teachers;professional,InContext,false,French,fr,EAD,Upload,false,94%,true
985,Neighborhood Watch,2022-05-23,2024-03-01,523,fire@city.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
986,Municipal Services,2022-06-03,2024-04-11,2388,media@college.edu,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
987,Municipal Services,2023-03-21,2024-09-13,1528,library@public.org,programs;mentoring;education,InContext,false,French,fr,Standard,Machine,true,91%,true
988,Municipal Services,2022-11-15,2024-07-13,801,health@county.gov,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
989,Public Library Media,2023-04-06,2024-09-25,261,parks@county.gov,council;meeting;public,InContext,true,English,en,Standard,Upload,false,97%,false
990,Senior Center,2022-11-19,2024-02-05,2381,info@municipal.gov,programs;sports;community,InContext,false,-,-,-,-,-,-,-
991,Job Training Center,2023-10-26,2024-01-09,2739,library@public.org,benefits;healthcare;support,InContext,false,French,fr,EAD,Human,false,91%,true
992,Environmental Agency,2022-09-14,2024-02-17,2131,archives@state.gov,events;classes;seniors,InContext,true,Arabic,ar,Standard,Upload,false,98%,false
993,Fire Department,2022-08-29,2024-02-12,1157,district@schools.edu,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
994,Fire Department,2023-07-31,2024-03-23,1329,district@schools.edu,applications;assistance;programs,InContext,false,Mandarin,zh,EAD,Upload,false,90%,false
995,Job Training Center,2023-05-11,2024-08-03,1701,youth@services.org,benefits;healthcare;support,InContext,true,Arabic,ar,EAD,Upload,true,93%,false
996,Emergency Management,2023-01-22,2024-07-07,2619,housing@authority.gov,applications;assistance;programs,InContext,true,Spanish,es,EAD,Human,true,98%,true
997,Tech College Online,2023-06-26,2024-06-30,2367,housing@authority.gov,courses;programming;certificates,InContext,true,Spanish,es,EAD,Upload,false,91%,true
998,Social Services,2022-12-08,2024-10-02,2659,water@district.gov,history;documents;preservation,InContext,false,Spanish,es,EAD,Machine,true,93%,true
999,Workforce Development,2023-02-04,2024-04-26,1387,fire@city.gov,history;documents;preservation,InContext,true,German,de,Standard,Human,true,100%,false
1000,Transportation Dept,2022-02-17,2024-02-25,500,va@veterans.gov,programs;mentoring;education,InContext,false,Arabic,ar,EAD,Machine,true,94%,false
